"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Elko, NV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","83.0","49.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","4.0","-"
"25 to 34 years","31.0","18.0","13.0","-"
"35 to 44 years","24.0","12.0","12.0","-"
"45 to 54 years","11.0","D","D","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","7.0","4.0","-"
"Married","69.0","39.0","30.0","-"
"Other","3.0","3.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","13.0","8.0","5.0","-"
"Sales and office occupations","6.0","-","6.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","D","-","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","51.0","33.0","18.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","7.0","D","D","-"
"Costa Rica","D","D","-","-"
"Cuba","D","-","D","-"
"Honduras","D","D","D","-"
"Israel","D","-","D","-"
"Mexico","63.0","39.0","24.0","-"
"Pakistan","D","D","-","-"
"Peru","D","D","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Russia","D","-","D","-"
"Spain","D","D","-","-"
"Sweden","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
