"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hot Springs, AR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","28.0","22.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","4.0","D","D","-"
"25 to 34 years","14.0","10.0","4.0","-"
"35 to 44 years","10.0","5.0","5.0","-"
"45 to 54 years","10.0","D","D","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","43.0","25.0","18.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","7.0","3.0","4.0","-"
"Homemakers","-","-","-","-"
"Students or children","4.0","-","4.0","-"
"Retirees","3.0","3.0","-","-"
"Unemployed","-","-","-","-"
"Unknown","28.0","16.0","12.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Barbados","D","D","-","-"
"China","D","D","-","-"
"Ecuador","D","-","D","-"
"El Salvador","D","D","-","-"
"France","D","D","-","-"
"Germany","3.0","D","D","-"
"Greece","D","D","-","-"
"Haiti","D","-","D","-"
"Honduras","D","D","-","-"
"India","8.0","4.0","4.0","-"
"Jamaica","D","D","-","-"
"Madagascar","D","-","D","-"
"Mexico","5.0","D","D","-"
"Netherlands","D","D","-","-"
"Pakistan","D","-","D","-"
"Peru","D","-","D","-"
"Romania","8.0","4.0","4.0","-"
"South Africa","3.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
