"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Cornelia, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","27.0","23.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","7.0","D","D","-"
"25 to 34 years","10.0","D","D","-"
"35 to 44 years","13.0","8.0","5.0","-"
"45 to 54 years","9.0","5.0","4.0","-"
"55 to 64 years","8.0","5.0","3.0","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","37.0","21.0","16.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","-","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","35.0","19.0","16.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Austria","D","-","D","-"
"Bosnia and Herzegovina","D","D","D","-"
"India","D","-","D","-"
"Laos","20.0","10.0","10.0","-"
"Mexico","17.0","13.0","4.0","-"
"Nicaragua","D","-","D","-"
"Thailand","5.0","D","D","-"
"Ukraine","D","-","D","-"
"Vietnam","D","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
