"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kennewick-Pasco-Richland, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","475.0","206.0","269.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","61.0","27.0","34.0","-"
"25 to 34 years","138.0","51.0","87.0","-"
"35 to 44 years","124.0","45.0","79.0","-"
"45 to 54 years","65.0","31.0","34.0","-"
"55 to 64 years","57.0","35.0","22.0","-"
"65 years and over","30.0","17.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","89.0","46.0","43.0","-"
"Married","354.0","153.0","201.0","-"
"Other","32.0","7.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","15.0","14.0","-"
"Service occupations","26.0","D","D","-"
"Sales and office occupations","19.0","D","D","-"
"Farming, fishing, and forestry occupations","5.0","5.0","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","39.0","28.0","11.0","-"
"Military","4.0","4.0","-","-"
"No occupation/not working outside home","41.0","16.0","25.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","12.0","22.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","304.0","124.0","180.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","4.0","D","D","-"
"Bosnia and Herzegovina","55.0","28.0","27.0","-"
"Brazil","3.0","D","D","-"
"Canada","8.0","D","D","-"
"China","6.0","-","6.0","-"
"Croatia","7.0","D","D","-"
"El Salvador","10.0","6.0","4.0","-"
"Germany","4.0","D","D","-"
"Guatemala","5.0","D","D","-"
"India","9.0","4.0","5.0","-"
"Laos","5.0","D","D","-"
"Mexico","210.0","103.0","107.0","-"
"Philippines","11.0","D","D","-"
"Russia","8.0","4.0","4.0","-"
"Serbia and Montenegro","9.0","4.0","5.0","-"
"Sudan","11.0","8.0","3.0","-"
"Thailand","4.0","-","4.0","-"
"Ukraine","22.0","10.0","12.0","-"
"United Kingdom","10.0","6.0","4.0","-"
"Vietnam","32.0","9.0","23.0","-"
"Other","42.0","11.0","31.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
