"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Moses Lake, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","172.0","80.0","92.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","29.0","10.0","19.0","-"
"25 to 34 years","38.0","18.0","20.0","-"
"35 to 44 years","41.0","15.0","26.0","-"
"45 to 54 years","17.0","9.0","8.0","-"
"55 to 64 years","26.0","11.0","15.0","-"
"65 years and over","21.0","17.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","16.0","20.0","-"
"Married","125.0","60.0","65.0","-"
"Other","11.0","4.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","15.0","4.0","11.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","6.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","19.0","12.0","7.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","16.0","8.0","8.0","-"
"Homemakers","3.0","-","3.0","-"
"Students or children","10.0","5.0","5.0","-"
"Retirees","3.0","3.0","-","-"
"Unemployed","-","-","-","-"
"Unknown","103.0","48.0","55.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Canada","7.0","D","D","-"
"China","D","-","D","-"
"El Salvador","8.0","3.0","5.0","-"
"France","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","3.0","D","D","-"
"India","D","D","-","-"
"Korea","D","D","D","-"
"Kyrgyzstan","D","D","-","-"
"Mexico","112.0","54.0","58.0","-"
"Nigeria","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Russia","D","D","-","-"
"Sudan","D","D","-","-"
"Thailand","D","-","D","-"
"Ukraine","27.0","14.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
