"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lewiston-Auburn, ME","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","80.0","29.0","51.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","6.0","12.0","-"
"25 to 34 years","20.0","8.0","12.0","-"
"35 to 44 years","19.0","4.0","15.0","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","11.0","4.0","7.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","10.0","12.0","-"
"Married","52.0","19.0","33.0","-"
"Other","6.0","-","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","-","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","13.0","6.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","9.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","-","-"
"Unknown","57.0","20.0","37.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","-","D","-"
"Bulgaria","D","D","-","-"
"Canada","8.0","D","D","-"
"China","D","D","D","-"
"Congo, Republic of the","D","-","D","-"
"Ethiopia","4.0","D","D","-"
"Finland","D","-","D","-"
"Germany","D","-","D","-"
"Guinea","D","D","-","-"
"Jamaica","D","-","D","-"
"Kenya","D","-","D","-"
"Mexico","D","-","D","-"
"Netherlands","D","D","-","-"
"Nigeria","D","-","D","-"
"Peru","D","-","D","-"
"Somalia","38.0","15.0","23.0","-"
"Sudan","D","D","D","-"
"Togo","5.0","D","D","-"
"Turkey","D","D","D","-"
"Vietnam","D","D","D","-"
"Other","5.0","1.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
