"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sanford, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","31.0","19.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","D","D","-"
"25 to 34 years","10.0","D","D","-"
"35 to 44 years","12.0","D","D","-"
"45 to 54 years","10.0","6.0","4.0","-"
"55 to 64 years","8.0","8.0","-","-"
"65 years and over","4.0","4.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","42.0","D","D","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","16.0","11.0","5.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","5.0","4.0","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","14.0","9.0","5.0","-"
"","","","",""
"Leading countries of birth","","","",""
"El Salvador","5.0","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","-","D","-"
"Honduras","5.0","D","D","-"
"India","D","D","D","-"
"Iran","D","D","D","-"
"Iraq","D","-","D","-"
"Kenya","D","-","D","-"
"Mexico","24.0","D","D","-"
"Nicaragua","5.0","D","D","-"
"Pakistan","D","D","-","-"
"Sweden","D","-","D","-"
"United Kingdom","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
