"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sebring, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","78.0","32.0","46.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","3.0","5.0","-"
"25 to 34 years","14.0","5.0","9.0","-"
"35 to 44 years","23.0","11.0","12.0","-"
"45 to 54 years","12.0","5.0","7.0","-"
"55 to 64 years","10.0","5.0","5.0","-"
"65 years and over","11.0","3.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","14.0","5.0","9.0","-"
"Married","55.0","22.0","33.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7.0","4.0","3.0","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","3.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","D","-"
"Unknown","53.0","22.0","31.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","-","D","-"
"Croatia","D","-","D","-"
"Cuba","9.0","D","D","-"
"Dominican Republic","D","-","D","-"
"El Salvador","D","-","D","-"
"Germany","D","D","D","-"
"Haiti","5.0","D","D","-"
"Honduras","D","-","D","-"
"India","D","D","-","-"
"Jamaica","8.0","3.0","5.0","-"
"Mexico","16.0","13.0","3.0","-"
"Morocco","D","D","-","-"
"Netherlands","D","-","D","-"
"Nicaragua","4.0","D","D","-"
"Pakistan","D","-","D","-"
"Peru","3.0","D","D","-"
"Philippines","11.0","3.0","8.0","-"
"Russia","D","-","D","-"
"Trinidad and Tobago","3.0","D","D","-"
"United Kingdom","D","D","D","-"
"Other","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
