"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Auburn-Opelika, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","23.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","7.0","D","D","-"
"25 to 34 years","8.0","4.0","4.0","-"
"35 to 44 years","16.0","8.0","8.0","-"
"45 to 54 years","19.0","6.0","13.0","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","43.0","18.0","25.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","4.0","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","6.0","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","42.0","15.0","27.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Belize","D","D","-","-"
"Bulgaria","D","-","D","-"
"Burkina Faso","D","-","D","-"
"Burundi","4.0","D","D","-"
"Cameroon","D","D","-","-"
"Canada","4.0","-","4.0","-"
"China","6.0","3.0","3.0","-"
"Colombia","D","-","D","-"
"Germany","D","D","D","-"
"Hong Kong","D","D","-","-"
"India","6.0","D","D","-"
"Indonesia","D","D","-","-"
"Jamaica","D","-","D","-"
"Korea","D","D","D","-"
"Philippines","3.0","-","3.0","-"
"Sri Lanka","D","D","D","-"
"Sudan","4.0","D","D","-"
"Turkey","D","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","9.0","5.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
