"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Abilene, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","71.0","27.0","44.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15.0","9.0","6.0","-"
"25 to 34 years","15.0","D","D","-"
"35 to 44 years","22.0","9.0","13.0","-"
"45 to 54 years","9.0","3.0","6.0","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","52.0","15.0","37.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","D","-","-"
"Unemployed","-","-","-","-"
"Unknown","44.0","16.0","28.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Brazil","D","D","-","-"
"Cambodia","3.0","D","D","-"
"Canada","D","-","D","-"
"China","D","D","-","-"
"Ecuador","D","-","D","-"
"Germany","D","-","D","-"
"Guyana","D","-","D","-"
"Honduras","D","-","D","-"
"India","3.0","D","D","-"
"Indonesia","D","-","D","-"
"Iran","D","-","D","-"
"Israel","D","D","-","-"
"Jamaica","D","D","-","-"
"Kenya","D","D","-","-"
"Mexico","32.0","15.0","17.0","-"
"Philippines","7.0","3.0","4.0","-"
"Thailand","D","-","D","-"
"United Kingdom","D","-","D","-"
"Vietnam","D","D","D","-"
"Other","5.0","-","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
