"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Grand Island, NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","108.0","47.0","61.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","7.0","D","D","-"
"25 to 34 years","38.0","17.0","21.0","-"
"35 to 44 years","34.0","15.0","19.0","-"
"45 to 54 years","18.0","7.0","11.0","-"
"55 to 64 years","11.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","8.0","14.0","-"
"Married","73.0","36.0","37.0","-"
"Other","13.0","3.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","23.0","16.0","7.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","6.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","73.0","27.0","46.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","D","D","D","-"
"Colombia","3.0","D","D","-"
"El Salvador","10.0","5.0","5.0","-"
"Guatemala","10.0","6.0","4.0","-"
"Honduras","D","-","D","-"
"Japan","D","D","-","-"
"Korea","D","-","D","-"
"Laos","8.0","D","D","-"
"Mexico","58.0","25.0","33.0","-"
"Nicaragua","D","D","D","-"
"Philippines","D","-","D","-"
"Russia","D","-","D","-"
"Somalia","D","-","D","-"
"Sudan","5.0","D","D","-"
"Vietnam","D","D","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
