"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tuscaloosa, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","51.0","22.0","29.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","4.0","5.0","-"
"25 to 34 years","13.0","6.0","7.0","-"
"35 to 44 years","14.0","6.0","8.0","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","7.0","5.0","-"
"Married","36.0","15.0","21.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","8.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","30.0","12.0","18.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bulgaria","D","-","D","-"
"Canada","D","-","D","-"
"China","D","-","D","-"
"Congo, Republic of the","D","D","-","-"
"Cuba","D","D","-","-"
"Egypt","D","D","D","-"
"El Salvador","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","D","-","-"
"India","7.0","3.0","4.0","-"
"Iran","D","-","D","-"
"Jamaica","D","D","D","-"
"Jordan","D","D","-","-"
"Korea","3.0","D","D","-"
"Mexico","5.0","D","D","-"
"Senegal","D","-","D","-"
"United Kingdom","3.0","D","D","-"
"Yemen","D","D","-","-"
"Other","11.0","3.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
