"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kankakee-Bradley, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","27.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","15.0","8.0","7.0","-"
"35 to 44 years","23.0","11.0","12.0","-"
"45 to 54 years","5.0","-","5.0","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","47.0","22.0","25.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","15.0","8.0","7.0","-"
"Service occupations","-","-","-","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","D","-"
"Unknown","29.0","13.0","16.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","D","-","D","-"
"Belize","D","-","D","-"
"Canada","3.0","D","D","-"
"China","D","-","D","-"
"Ghana","D","-","D","-"
"Guatemala","D","D","D","-"
"India","7.0","D","D","-"
"Jamaica","D","-","D","-"
"Lebanon","D","-","D","-"
"Lithuania","D","-","D","-"
"Mexico","23.0","16.0","7.0","-"
"Nicaragua","D","D","-","-"
"Philippines","10.0","3.0","7.0","-"
"Russia","D","D","-","-"
"Taiwan","D","D","D","-"
"United Kingdom","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
