"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Clewiston, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","106.0","52.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","9.0","10.0","-"
"25 to 34 years","28.0","12.0","16.0","-"
"35 to 44 years","28.0","10.0","18.0","-"
"45 to 54 years","13.0","D","D","-"
"55 to 64 years","10.0","5.0","5.0","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","24.0","12.0","12.0","-"
"Married","69.0","36.0","33.0","-"
"Other","13.0","4.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","3.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","14.0","7.0","7.0","-"
"Homemakers","-","-","-","-"
"Students or children","7.0","4.0","3.0","-"
"Retirees","D","3.0","D","-"
"Unemployed","D","-","D","-"
"Unknown","76.0","35.0","41.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","3.0","D","D","-"
"China","D","-","D","-"
"Colombia","D","D","-","-"
"Cuba","17.0","8.0","9.0","-"
"Dominican Republic","D","-","D","-"
"El Salvador","7.0","D","D","-"
"Finland","D","-","D","-"
"Germany","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","D","D","D","-"
"Jamaica","7.0","3.0","4.0","-"
"Jordan","D","-","D","-"
"Mexico","44.0","23.0","21.0","-"
"Nicaragua","8.0","D","D","-"
"Philippines","3.0","D","D","-"
"Romania","D","D","D","-"
"Saint Vincent & the Grenadines","3.0","D","D","-"
"Sri Lanka","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
