"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Odessa, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","61.0","33.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","4.0","D","-"
"25 to 34 years","24.0","12.0","12.0","-"
"35 to 44 years","12.0","5.0","7.0","-"
"45 to 54 years","9.0","D","D","-"
"55 to 64 years","8.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","42.0","22.0","20.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","7.0","6.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","3.0","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","33.0","18.0","15.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Burma","D","D","-","-"
"Canada","D","D","-","-"
"Ghana","D","D","-","-"
"India","4.0","D","D","-"
"Mexico","36.0","19.0","17.0","-"
"Nigeria","D","D","-","-"
"Philippines","13.0","7.0","6.0","-"
"Poland","D","-","D","-"
"Ukraine","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
