"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lincoln, NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","471.0","230.0","241.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","70.0","32.0","38.0","-"
"25 to 34 years","135.0","69.0","66.0","-"
"35 to 44 years","136.0","64.0","72.0","-"
"45 to 54 years","65.0","34.0","31.0","-"
"55 to 64 years","36.0","19.0","17.0","-"
"65 years and over","29.0","12.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","138.0","90.0","48.0","-"
"Married","296.0","135.0","161.0","-"
"Other","37.0","5.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","11.0","12.0","-"
"Service occupations","16.0","D","D","-"
"Sales and office occupations","D","4.0","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","40.0","32.0","8.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","40.0","14.0","26.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","D","D","-"
"Retirees","3.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","334.0","155.0","179.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","20.0","6.0","14.0","-"
"Bosnia and Herzegovina","45.0","25.0","20.0","-"
"Canada","7.0","D","D","-"
"China","8.0","3.0","5.0","-"
"Croatia","7.0","3.0","4.0","-"
"India","10.0","6.0","4.0","-"
"Iran","5.0","D","D","-"
"Iraq","47.0","27.0","20.0","-"
"Korea","4.0","D","D","-"
"Mexico","40.0","25.0","15.0","-"
"Nigeria","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","8.0","5.0","3.0","-"
"Russia","12.0","3.0","9.0","-"
"Serbia and Montenegro","10.0","6.0","4.0","-"
"Soviet Union (former)","4.0","D","D","-"
"Sudan","53.0","29.0","24.0","-"
"Ukraine","11.0","4.0","7.0","-"
"Uzbekistan","5.0","D","D","-"
"Vietnam","99.0","45.0","54.0","-"
"Other","68.0","31.0","37.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
