"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Utica-Rome, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","539.0","240.0","299.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","68.0","27.0","41.0","-"
"25 to 34 years","153.0","81.0","72.0","-"
"35 to 44 years","133.0","58.0","75.0","-"
"45 to 54 years","81.0","33.0","48.0","-"
"55 to 64 years","53.0","19.0","34.0","-"
"65 years and over","51.0","22.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","142.0","79.0","63.0","-"
"Married","335.0","144.0","191.0","-"
"Other","62.0","17.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","15.0","9.0","-"
"Service occupations","22.0","7.0","15.0","-"
"Sales and office occupations","15.0","4.0","11.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","41.0","29.0","12.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","104.0","33.0","71.0","-"
"Homemakers","D","-","D","-"
"Students or children","44.0","19.0","25.0","-"
"Retirees","D","D","D","-"
"Unemployed","40.0","D","D","-"
"Unknown","330.0","149.0","181.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","5.0","D","D","-"
"Belarus","33.0","11.0","22.0","-"
"Bosnia and Herzegovina","293.0","130.0","163.0","-"
"Burma","16.0","9.0","7.0","-"
"Canada","4.0","D","D","-"
"Congo, Republic of the","3.0","D","D","-"
"Croatia","4.0","D","D","-"
"Dominican Republic","7.0","3.0","4.0","-"
"Haiti","3.0","D","D","-"
"India","18.0","9.0","9.0","-"
"Iran","4.0","D","D","-"
"Korea","3.0","D","D","-"
"Lebanon","3.0","-","3.0","-"
"Philippines","5.0","D","D","-"
"Poland","10.0","3.0","7.0","-"
"Russia","6.0","D","D","-"
"Serbia and Montenegro","23.0","10.0","13.0","-"
"Sudan","9.0","D","D","-"
"Ukraine","26.0","8.0","18.0","-"
"Vietnam","24.0","13.0","11.0","-"
"Other","40.0","19.0","21.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
