"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Abilene, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","78.0","40.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","13.0","10.0","3.0","-"
"25 to 34 years","29.0","17.0","12.0","-"
"35 to 44 years","18.0","6.0","12.0","-"
"45 to 54 years","12.0","4.0","8.0","-"
"55 to 64 years","D","D","-","-"
"65 years and over","D","D","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","23.0","D","D","-"
"Married","46.0","20.0","26.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","7.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","7.0","D","D","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","48.0","24.0","24.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Burma","D","D","-","-"
"Canada","D","D","D","-"
"China","3.0","D","D","-"
"Costa Rica","D","D","-","-"
"Ecuador","D","D","-","-"
"El Salvador","D","D","-","-"
"Guyana","D","D","-","-"
"Haiti","3.0","D","D","-"
"Honduras","D","-","D","-"
"India","D","-","D","-"
"Japan","D","-","D","-"
"Korea","5.0","D","D","-"
"Liberia","D","D","-","-"
"Mexico","29.0","14.0","15.0","-"
"Nepal","D","D","-","-"
"Nicaragua","3.0","D","D","-"
"Pakistan","3.0","D","D","-"
"Philippines","8.0","3.0","5.0","-"
"Thailand","3.0","D","D","-"
"Other","8.0","2.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
