"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Storm Lake, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","65.0","35.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","6.0","3.0","-"
"25 to 34 years","18.0","6.0","12.0","-"
"35 to 44 years","13.0","8.0","5.0","-"
"45 to 54 years","12.0","8.0","4.0","-"
"55 to 64 years","9.0","3.0","6.0","-"
"65 years and over","4.0","4.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","9.0","D","-"
"Married","49.0","26.0","23.0","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","-","-","-","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","-","-","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","34.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","D","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","-","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","23.0","10.0","13.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","-","D","-"
"Colombia","D","D","-","-"
"Guatemala","D","D","-","-"
"Laos","18.0","D","D","-"
"Mexico","38.0","23.0","15.0","-"
"Nicaragua","D","-","D","-"
"Sudan","D","D","-","-"
"Thailand","D","D","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
