"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Liberal, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","110.0","60.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","22.0","11.0","11.0","-"
"25 to 34 years","28.0","18.0","10.0","-"
"35 to 44 years","31.0","14.0","17.0","-"
"45 to 54 years","10.0","5.0","5.0","-"
"55 to 64 years","11.0","7.0","4.0","-"
"65 years and over","8.0","5.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25.0","10.0","15.0","-"
"Married","71.0","44.0","27.0","-"
"Other","14.0","6.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","6.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","45.0","25.0","20.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","27.0","12.0","15.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","7.0","D","D","-"
"Retirees","9.0","6.0","3.0","-"
"Unemployed","4.0","D","D","-"
"Unknown","17.0","11.0","6.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","-","D","-"
"El Salvador","D","D","-","-"
"India","3.0","D","D","-"
"Japan","D","-","D","-"
"Laos","D","-","D","-"
"Mexico","84.0","47.0","37.0","-"
"Nicaragua","4.0","D","D","-"
"Philippines","D","D","D","-"
"Trinidad and Tobago","D","D","-","-"
"Vietnam","10.0","4.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
