"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Syracuse, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","646.0","316.0","330.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","104.0","59.0","45.0","-"
"25 to 34 years","166.0","76.0","90.0","-"
"35 to 44 years","162.0","79.0","83.0","-"
"45 to 54 years","100.0","45.0","55.0","-"
"55 to 64 years","61.0","34.0","27.0","-"
"65 years and over","53.0","23.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","171.0","105.0","66.0","-"
"Married","416.0","194.0","222.0","-"
"Other","59.0","17.0","42.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","104.0","65.0","39.0","-"
"Service occupations","74.0","39.0","35.0","-"
"Sales and office occupations","52.0","19.0","33.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","68.0","39.0","29.0","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","147.0","59.0","88.0","-"
"Homemakers","31.0","-","31.0","-"
"Students or children","76.0","40.0","36.0","-"
"Retirees","18.0","10.0","8.0","-"
"Unemployed","22.0","9.0","13.0","-"
"Unknown","193.0","87.0","106.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","7.0","D","D","-"
"Bosnia and Herzegovina","86.0","35.0","51.0","-"
"Canada","17.0","8.0","9.0","-"
"China","34.0","20.0","14.0","-"
"Colombia","7.0","D","D","-"
"Cuba","20.0","10.0","10.0","-"
"Dominican Republic","10.0","7.0","3.0","-"
"Ghana","7.0","4.0","3.0","-"
"India","48.0","26.0","22.0","-"
"Italy","7.0","4.0","3.0","-"
"Jamaica","11.0","4.0","7.0","-"
"Jordan","14.0","9.0","5.0","-"
"Philippines","17.0","D","D","-"
"Poland","13.0","5.0","8.0","-"
"Russia","16.0","8.0","8.0","-"
"Serbia and Montenegro","35.0","21.0","14.0","-"
"Somalia","12.0","5.0","7.0","-"
"Sudan","14.0","D","D","-"
"Ukraine","36.0","15.0","21.0","-"
"Vietnam","63.0","30.0","33.0","-"
"Other","172.0","86.0","86.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
