"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Nashville-Davidson--Murfreesboro--Franklin, TN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1661.0","773.0","888.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","226.0","89.0","137.0","-"
"25 to 34 years","491.0","214.0","277.0","-"
"35 to 44 years","552.0","259.0","293.0","-"
"45 to 54 years","218.0","112.0","106.0","-"
"55 to 64 years","127.0","76.0","51.0","-"
"65 years and over","47.0","23.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","398.0","220.0","178.0","-"
"Married","1129.0","505.0","624.0","-"
"Other","134.0","48.0","86.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","145.0","67.0","78.0","-"
"Service occupations","27.0","D","D","-"
"Sales and office occupations","25.0","8.0","17.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","70.0","43.0","27.0","-"
"Military","6.0","D","D","-"
"No occupation/not working outside home","164.0","63.0","101.0","-"
"Homemakers","20.0","D","D","-"
"Students or children","135.0","58.0","77.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","1218.0","572.0","646.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","53.0","20.0","33.0","-"
"Cambodia","24.0","14.0","10.0","-"
"Canada","34.0","19.0","15.0","-"
"China","51.0","24.0","27.0","-"
"Egypt","116.0","68.0","48.0","-"
"Ethiopia","45.0","21.0","24.0","-"
"Ghana","22.0","11.0","11.0","-"
"India","112.0","50.0","62.0","-"
"Iran","39.0","16.0","23.0","-"
"Iraq","144.0","53.0","91.0","-"
"Korea","34.0","15.0","19.0","-"
"Laos","51.0","25.0","26.0","-"
"Mexico","66.0","38.0","28.0","-"
"Nigeria","42.0","23.0","19.0","-"
"Philippines","77.0","25.0","52.0","-"
"Romania","23.0","9.0","14.0","-"
"Somalia","88.0","51.0","37.0","-"
"Sudan","51.0","38.0","13.0","-"
"United Kingdom","30.0","12.0","18.0","-"
"Vietnam","60.0","33.0","27.0","-"
"Other","496.0","205.0","291.0","-"
"Unknown","3.0","3.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
