"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Cincinnati-Middletown, OH-KY-IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1298.0","593.0","705.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","105.0","45.0","60.0","-"
"25 to 34 years","342.0","130.0","212.0","-"
"35 to 44 years","449.0","216.0","233.0","-"
"45 to 54 years","213.0","119.0","94.0","-"
"55 to 64 years","100.0","45.0","55.0","-"
"65 years and over","89.0","38.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","211.0","113.0","98.0","-"
"Married","975.0","439.0","536.0","-"
"Other","112.0","41.0","71.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","193.0","110.0","83.0","-"
"Service occupations","32.0","11.0","21.0","-"
"Sales and office occupations","51.0","16.0","35.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","61.0","42.0","19.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","111.0","40.0","71.0","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","70.0","27.0","43.0","-"
"Retirees","12.0","8.0","4.0","-"
"Unemployed","12.0","5.0","7.0","-"
"Unknown","839.0","363.0","476.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","38.0","17.0","21.0","-"
"Canada","41.0","20.0","21.0","-"
"China","66.0","28.0","38.0","-"
"Dominican Republic","21.0","10.0","11.0","-"
"Ethiopia","22.0","10.0","12.0","-"
"Germany","18.0","6.0","12.0","-"
"Ghana","33.0","23.0","10.0","-"
"India","256.0","127.0","129.0","-"
"Iran","20.0","9.0","11.0","-"
"Jordan","25.0","11.0","14.0","-"
"Korea","17.0","5.0","12.0","-"
"Mexico","33.0","11.0","22.0","-"
"Morocco","20.0","14.0","6.0","-"
"Nigeria","23.0","8.0","15.0","-"
"Pakistan","30.0","11.0","19.0","-"
"Philippines","39.0","8.0","31.0","-"
"Russia","29.0","7.0","22.0","-"
"Ukraine","20.0","10.0","10.0","-"
"United Kingdom","33.0","16.0","17.0","-"
"Vietnam","57.0","20.0","37.0","-"
"Other","449.0","218.0","231.0","-"
"Unknown","8.0","4.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
