"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Salem, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","341.0","167.0","174.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","51.0","22.0","29.0","-"
"25 to 34 years","90.0","40.0","50.0","-"
"35 to 44 years","76.0","31.0","45.0","-"
"45 to 54 years","41.0","26.0","15.0","-"
"55 to 64 years","45.0","24.0","21.0","-"
"65 years and over","38.0","24.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","58.0","28.0","30.0","-"
"Married","256.0","131.0","125.0","-"
"Other","27.0","8.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","10.0","13.0","-"
"Service occupations","13.0","3.0","10.0","-"
"Sales and office occupations","5.0","-","5.0","-"
"Farming, fishing, and forestry occupations","4.0","4.0","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","18.0","18.0","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","43.0","22.0","21.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","29.0","17.0","12.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","3.0","D","D","-"
"Unknown","232.0","107.0","125.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","3.0","D","D","-"
"Cambodia","6.0","D","D","-"
"Canada","3.0","D","D","-"
"China","17.0","6.0","11.0","-"
"Ecuador","3.0","D","D","-"
"El Salvador","4.0","D","D","-"
"Guatemala","4.0","-","4.0","-"
"India","13.0","8.0","5.0","-"
"Kazakhstan","4.0","-","4.0","-"
"Korea","5.0","-","5.0","-"
"Laos","4.0","D","D","-"
"Mexico","152.0","93.0","59.0","-"
"Moldova","4.0","-","4.0","-"
"Philippines","10.0","3.0","7.0","-"
"Russia","9.0","4.0","5.0","-"
"Soviet Union (former)","15.0","4.0","11.0","-"
"Thailand","5.0","D","D","-"
"Ukraine","18.0","7.0","11.0","-"
"Uzbekistan","5.0","D","D","-"
"Vietnam","18.0","9.0","9.0","-"
"Other","39.0","17.0","22.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
