"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Terre Haute, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","22.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","15.0","6.0","9.0","-"
"35 to 44 years","15.0","4.0","11.0","-"
"45 to 54 years","6.0","D","D","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","39.0","14.0","25.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","12.0","6.0","6.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","31.0","12.0","19.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","3.0","D","D","-"
"China","9.0","3.0","6.0","-"
"Colombia","D","-","D","-"
"Congo, Republic of the","D","D","-","-"
"Honduras","D","-","D","-"
"India","8.0","4.0","4.0","-"
"Iran","3.0","D","D","-"
"Ireland","D","-","D","-"
"Japan","D","D","-","-"
"Kenya","D","-","D","-"
"Mexico","D","D","D","-"
"Morocco","D","D","-","-"
"Philippines","5.0","D","D","-"
"Poland","4.0","D","D","-"
"Syria","D","D","-","-"
"Taiwan","4.0","D","D","-"
"Thailand","D","-","D","-"
"Uganda","D","D","-","-"
"United Kingdom","D","-","D","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
