"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Kentucky","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3093.0","1438.0","1655.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","291.0","136.0","155.0","-"
"25-34 years","816.0","376.0","440.0","-"
"35-44 years","1011.0","479.0","532.0","-"
"45-54 years","551.0","259.0","292.0","-"
"55-64 years","268.0","127.0","141.0","-"
"65 years and over","156.0","61.0","95.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","591.0","354.0","237.0","-"
"Married","2148.0","963.0","1185.0","-"
"Other","354.0","121.0","233.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","226.0","126.0","100.0","-"
"Service occupations","28.0","D","D","-"
"Sales and office occupations","38.0","14.0","24.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","97.0","59.0","38.0","-"
"Military","69.0","D","D","-"
"No occupation/not working outside home","250.0","90.0","160.0","-"
"Homemakers","34.0","D","D","-"
"Students or children","169.0","74.0","95.0","-"
"Retirees","16.0","10.0","6.0","-"
"Unemployed","31.0","D","D","-"
"Unknown","2369.0","1070.0","1299.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","364.0","153.0","211.0","-"
"Bulgaria","32.0","18.0","14.0","-"
"Cambodia","35.0","13.0","22.0","-"
"Canada","71.0","38.0","33.0","-"
"China","102.0","50.0","52.0","-"
"Colombia","34.0","7.0","27.0","-"
"Cuba","251.0","119.0","132.0","-"
"Germany","44.0","13.0","31.0","-"
"India","289.0","144.0","145.0","-"
"Iran","50.0","32.0","18.0","-"
"Iraq","66.0","39.0","27.0","-"
"Korea","52.0","15.0","37.0","-"
"Mexico","257.0","127.0","130.0","-"
"Philippines","125.0","32.0","93.0","-"
"Russia","51.0","22.0","29.0","-"
"Serbia and Montenegro","65.0","32.0","33.0","-"
"Sudan","41.0","36.0","5.0","-"
"Ukraine","36.0","10.0","26.0","-"
"United Kingdom","54.0","29.0","25.0","-"
"Vietnam","153.0","54.0","99.0","-"
"Other","910.0","450.0","460.0","-"
"Unknown","11.0","5.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
