"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Louisiana","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3018.0","1300.0","1716.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","314.0","138.0","176.0","-"
"25-34 years","675.0","282.0","393.0","-"
"35-44 years","809.0","361.0","448.0","-"
"45-54 years","582.0","250.0","331.0","1.0"
"55-64 years","421.0","174.0","247.0","-"
"65 years and over","217.0","95.0","121.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","658.0","340.0","318.0","-"
"Married","2018.0","826.0","1192.0","-"
"Other","340.0","134.0","206.0","-"
"Unknown","2.0","-","-","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","217.0","122.0","95.0","-"
"Service occupations","51.0","15.0","36.0","-"
"Sales and office occupations","57.0","20.0","37.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","22.0","D","D","-"
"Production, transportation, and material moving occupations","51.0","33.0","18.0","-"
"Military","29.0","D","D","-"
"No occupation/not working outside home","334.0","101.0","233.0","-"
"Homemakers","55.0","D","D","-"
"Students or children","208.0","75.0","133.0","-"
"Retirees","44.0","18.0","26.0","-"
"Unemployed","27.0","D","D","-"
"Unknown","2253.0","960.0","1291.0","2.0"
"","","","",""
"Leading countries of birth","","","",""
"Canada","46.0","27.0","19.0","-"
"China","79.0","28.0","51.0","-"
"Colombia","56.0","18.0","38.0","-"
"Cuba","90.0","46.0","44.0","-"
"Dominican Republic","49.0","26.0","23.0","-"
"El Salvador","60.0","28.0","32.0","-"
"Guatemala","67.0","28.0","39.0","-"
"Haiti","39.0","26.0","13.0","-"
"Honduras","365.0","134.0","231.0","-"
"India","157.0","80.0","77.0","-"
"Jordan","44.0","32.0","12.0","-"
"Mexico","187.0","85.0","101.0","1.0"
"Nicaragua","133.0","41.0","92.0","-"
"Nigeria","32.0","15.0","17.0","-"
"Pakistan","58.0","38.0","20.0","-"
"Philippines","86.0","26.0","59.0","1.0"
"Thailand","33.0","11.0","22.0","-"
"United Kingdom","33.0","17.0","16.0","-"
"Venezuela","31.0","11.0","20.0","-"
"Vietnam","672.0","265.0","407.0","-"
"Other","692.0","311.0","381.0","-"
"Unknown","9.0","7.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
