"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Minnesota","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9220.0","4203.0","5017.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","935.0","403.0","532.0","-"
"25-34 years","2826.0","1166.0","1660.0","-"
"35-44 years","2871.0","1422.0","1449.0","-"
"45-54 years","1406.0","693.0","713.0","-"
"55-64 years","714.0","314.0","400.0","-"
"65 years and over","468.0","205.0","263.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2328.0","1183.0","1145.0","-"
"Married","5798.0","2653.0","3145.0","-"
"Other","1094.0","367.0","727.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1117.0","596.0","521.0","-"
"Service occupations","665.0","232.0","433.0","-"
"Sales and office occupations","505.0","159.0","346.0","-"
"Farming, fishing, and forestry occupations","7.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","68.0","64.0","4.0","-"
"Production, transportation, and material moving occupations","898.0","545.0","353.0","-"
"Military","26.0","D","D","-"
"No occupation/not working outside home","979.0","365.0","614.0","-"
"Homemakers","101.0","-","101.0","-"
"Students or children","733.0","309.0","424.0","-"
"Retirees","37.0","23.0","14.0","-"
"Unemployed","108.0","33.0","75.0","-"
"Unknown","4955.0","2213.0","2742.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","121.0","51.0","70.0","-"
"Cambodia","155.0","66.0","89.0","-"
"Canada","167.0","81.0","86.0","-"
"China","296.0","130.0","166.0","-"
"Ethiopia","640.0","325.0","315.0","-"
"Guyana","100.0","46.0","54.0","-"
"India","633.0","328.0","305.0","-"
"Kenya","111.0","63.0","48.0","-"
"Laos","642.0","281.0","361.0","-"
"Liberia","296.0","131.0","165.0","-"
"Mexico","632.0","281.0","351.0","-"
"Moldova","87.0","39.0","48.0","-"
"Nigeria","182.0","91.0","91.0","-"
"Philippines","236.0","63.0","173.0","-"
"Russia","188.0","73.0","115.0","-"
"Somalia","1295.0","582.0","713.0","-"
"Sudan","107.0","60.0","47.0","-"
"Thailand","245.0","94.0","151.0","-"
"Ukraine","166.0","73.0","93.0","-"
"Vietnam","596.0","225.0","371.0","-"
"Other","2322.0","1118.0","1204.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
