"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lawton, OK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","116.0","50.0","66.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","26.0","19.0","7.0","-"
"25-34 years","47.0","21.0","26.0","-"
"35-44 years","28.0","D","D","-"
"45-54 years","9.0","D","D","-"
"55-64 years","3.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","14.0","8.0","-"
"Married","79.0","31.0","48.0","-"
"Other","15.0","5.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","5.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","-","D","-"
"Service","D","-","D","-"
"Military","43.0","32.0","11.0","-"
"No occupation","10.0","D","D","-"
"Unknown","52.0","14.0","38.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"American Samoa","D","-","D","-"
"Belize","D","D","-","-"
"Cameroon","D","D","-","-"
"Canada","D","D","D","-"
"Cape Verde","D","-","D","-"
"China","D","D","-","-"
"Colombia","7.0","4.0","3.0","-"
"Dominican Republic","D","D","-","-"
"Germany","13.0","D","D","-"
"Haiti","D","D","D","-"
"Jamaica","10.0","4.0","6.0","-"
"Korea","13.0","5.0","8.0","-"
"Mexico","13.0","6.0","7.0","-"
"Nicaragua","D","D","-","-"
"Nigeria","D","D","D","-"
"Panama","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","10.0","4.0","6.0","-"
"Romania","D","-","D","-"
"Trinidad and Tobago","D","D","D","-"
"Other","23.0","12.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
