"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Juneau, AK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","51.0","25.0","26.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","17.0","8.0","9.0","-"
"35-44 years","10.0","5.0","5.0","-"
"45-54 years","13.0","5.0","8.0","-"
"55-64 years","D","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","34.0","16.0","18.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","D","D","-","-"
"Sales","3.0","D","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","12.0","D","D","-"
"Military","-","-","-","-"
"No occupation","D","-","D","-"
"Unknown","29.0","17.0","12.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Austria","D","-","D","-"
"Cambodia","D","D","-","-"
"Gambia, The","D","D","-","-"
"Germany","D","D","-","-"
"India","D","D","D","-"
"Korea","D","D","-","-"
"Mexico","4.0","D","D","-"
"Philippines","28.0","15.0","13.0","-"
"Taiwan","D","-","D","-"
"Thailand","3.0","-","3.0","-"
"Tonga","D","D","D","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
