"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Walla Walla, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","61.0","23.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","6.0","4.0","-"
"25-34 years","24.0","8.0","16.0","-"
"35-44 years","16.0","6.0","10.0","-"
"45-54 years","7.0","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","42.0","14.0","28.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","6.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation","10.0","6.0","4.0","-"
"Unknown","33.0","10.0","23.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","D","-","D","-"
"Burma","D","D","D","-"
"Canada","4.0","4.0","-","-"
"China","D","-","D","-"
"Dominican Republic","D","-","D","-"
"Germany","3.0","-","3.0","-"
"Guatemala","3.0","D","D","-"
"Korea","D","-","D","-"
"Mexico","23.0","10.0","13.0","-"
"Nigeria","3.0","D","D","-"
"Panama","D","-","D","-"
"Philippines","D","-","D","-"
"Russia","9.0","3.0","6.0","-"
"Soviet Union (former)","D","-","D","-"
"Ukraine","D","D","D","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
