"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ukiah, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","107.0","48.0","59.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","13.0","D","D","-"
"25-34 years","30.0","13.0","17.0","-"
"35-44 years","36.0","15.0","21.0","-"
"45-54 years","11.0","5.0","6.0","-"
"55-64 years","13.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","91.0","38.0","53.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","5.0","D","D","-"
"Sales","4.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","5.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","9.0","3.0","6.0","-"
"Military","D","-","D","-"
"No occupation","11.0","4.0","7.0","-"
"Unknown","67.0","31.0","36.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","D","-","-"
"Australia","D","-","D","-"
"Canada","5.0","D","D","-"
"Denmark","D","D","-","-"
"El Salvador","D","-","D","-"
"Guyana","D","-","D","-"
"Honduras","D","-","D","-"
"Hong Kong","D","-","D","-"
"India","D","-","D","-"
"Italy","D","D","D","-"
"Japan","D","-","D","-"
"Korea","D","-","D","-"
"Macau","D","D","-","-"
"Malaysia","D","-","D","-"
"Mexico","69.0","31.0","38.0","-"
"Netherlands","D","D","-","-"
"New Zealand","D","-","D","-"
"Philippines","7.0","3.0","4.0","-"
"United Kingdom","D","D","-","-"
"Vietnam","3.0","D","D","-"
"Other","4.0","3.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
