"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Logan, UT-ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84.0","35.0","49.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","6.0","10.0","-"
"25-34 years","21.0","8.0","13.0","-"
"35-44 years","19.0","8.0","11.0","-"
"45-54 years","13.0","4.0","9.0","-"
"55-64 years","10.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","61.0","25.0","36.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","D","D","-"
"Military","D","D","-","-"
"No occupation","15.0","D","D","-"
"Unknown","54.0","20.0","34.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","3.0","D","D","-"
"Bolivia","D","-","D","-"
"Brazil","D","D","-","-"
"Cambodia","5.0","D","D","-"
"Canada","D","D","-","-"
"China","8.0","3.0","5.0","-"
"Colombia","D","D","D","-"
"El Salvador","6.0","D","D","-"
"Ethiopia","D","D","D","-"
"Germany","D","-","D","-"
"India","D","-","D","-"
"Iran","D","-","D","-"
"Korea","6.0","D","D","-"
"Laos","D","-","D","-"
"Lebanon","D","D","D","-"
"Mexico","21.0","10.0","11.0","-"
"New Zealand","D","-","D","-"
"Panama","D","-","D","-"
"Peru","7.0","D","D","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","5.0","2.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
