"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbus, GA-AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","115.0","55.0","60.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","10.0","7.0","-"
"25-34 years","46.0","27.0","19.0","-"
"35-44 years","32.0","12.0","20.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","7.0","-","7.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","23.0","14.0","9.0","-"
"Married","82.0","35.0","47.0","-"
"Other","9.0","6.0","3.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","7.0","3.0","4.0","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","-","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","33.0","26.0","7.0","-"
"No occupation","9.0","-","9.0","-"
"Unknown","57.0","22.0","35.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","-","D","-"
"China","D","-","D","-"
"Colombia","3.0","D","D","-"
"Dominican Republic","D","-","D","-"
"Egypt","D","D","-","-"
"Germany","3.0","-","3.0","-"
"Ghana","D","D","D","-"
"Haiti","8.0","D","D","-"
"India","7.0","4.0","3.0","-"
"Israel","3.0","D","D","-"
"Jamaica","7.0","D","D","-"
"Korea","3.0","D","D","-"
"Mexico","13.0","6.0","7.0","-"
"Nicaragua","4.0","D","D","-"
"Nigeria","3.0","3.0","-","-"
"Panama","5.0","-","5.0","-"
"Peru","3.0","D","D","-"
"Philippines","8.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","27.0","13.0","14.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
