"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Winchester, VA-WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","26.0","33.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","4.0","5.0","-"
"25-34 years","9.0","4.0","5.0","-"
"35-44 years","21.0","9.0","12.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","7.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","D","D","-"
"Married","39.0","17.0","22.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","D","-"
"Sales","3.0","-","3.0","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","3.0","D","D","-"
"Unknown","43.0","20.0","23.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Brazil","D","-","D","-"
"Bulgaria","3.0","D","D","-"
"Cambodia","D","-","D","-"
"Cameroon","D","-","D","-"
"Canada","D","D","-","-"
"China","D","D","-","-"
"Costa Rica","D","D","-","-"
"El Salvador","4.0","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","-","D","-"
"India","D","D","-","-"
"Korea","5.0","D","D","-"
"Mexico","6.0","3.0","3.0","-"
"Pakistan","D","D","D","-"
"Philippines","3.0","-","3.0","-"
"Sri Lanka","5.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","10.0","2.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
