"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Eau Claire, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","56.0","22.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","16.0","6.0","10.0","-"
"35-44 years","11.0","6.0","5.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","5.0","D","D","-"
"65 years and over","11.0","6.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","41.0","14.0","27.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","D","D","-","-"
"Sales","D","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","14.0","5.0","9.0","-"
"Unknown","31.0","10.0","21.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","D","-","D","-"
"Bulgaria","D","-","D","-"
"China","D","D","D","-"
"El Salvador","D","-","D","-"
"Germany","D","D","-","-"
"Hong Kong","D","-","D","-"
"Kazakhstan","D","-","D","-"
"Kuwait","D","D","-","-"
"Laos","30.0","13.0","17.0","-"
"Mexico","D","D","-","-"
"Philippines","D","-","D","-"
"Sierra Leone","D","D","-","-"
"Syria","D","D","D","-"
"Thailand","4.0","-","4.0","-"
"United Kingdom","3.0","D","D","-"
"United States","D","D","-","-"
"Uzbekistan","D","-","D","-"
"Venezuela","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
