"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Norfolk, NE","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","64.0","38.0","26.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","-","6.0","-"
"25-34 years","15.0","10.0","5.0","-"
"35-44 years","24.0","15.0","9.0","-"
"45-54 years","13.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","4.0","4.0","-"
"Married","44.0","28.0","16.0","-"
"Other","12.0","6.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","-","-","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","D","D","D","-"
"Unknown","53.0","31.0","22.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Colombia","D","-","D","-"
"Cuba","D","D","-","-"
"Ecuador","D","D","-","-"
"El Salvador","D","D","-","-"
"Guatemala","4.0","D","D","-"
"Honduras","3.0","D","D","-"
"Mexico","47.0","29.0","18.0","-"
"Somalia","4.0","D","D","-"
"Soviet Union (former)","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
