"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hilo, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","91.0","38.0","53.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","3.0","3.0","-"
"25-34 years","21.0","8.0","13.0","-"
"35-44 years","29.0","12.0","17.0","-"
"45-54 years","19.0","7.0","12.0","-"
"55-64 years","10.0","5.0","5.0","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","10.0","8.0","-"
"Married","59.0","23.0","36.0","-"
"Other","14.0","5.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","3.0","4.0","-"
"Professional and technical","3.0","D","D","-"
"Sales","5.0","-","5.0","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","4.0","4.0","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","7.0","D","D","-"
"Military","D","D","-","-"
"No occupation","9.0","5.0","4.0","-"
"Unknown","52.0","20.0","32.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","D","-","D","-"
"Australia","D","D","-","-"
"Belgium","D","-","D","-"
"Bosnia and Herzegovina","D","D","-","-"
"Brazil","D","D","-","-"
"Canada","6.0","D","D","-"
"Chile","D","-","D","-"
"China","4.0","D","D","-"
"Fiji","D","-","D","-"
"Germany","D","D","-","-"
"Guyana","D","D","-","-"
"Hong Kong","D","-","D","-"
"India","D","-","D","-"
"Japan","D","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","3.0","3.0","-","-"
"New Zealand","D","-","D","-"
"Philippines","42.0","16.0","26.0","-"
"Thailand","D","-","D","-"
"United Kingdom","D","-","D","-"
"Other","11.0","4.0","7.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
