"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Thomasville-Lexington, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","54.0","29.0","25.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","3.0","-"
"25-34 years","13.0","5.0","8.0","-"
"35-44 years","20.0","13.0","7.0","-"
"45-54 years","13.0","6.0","7.0","-"
"55-64 years","D","D","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","41.0","21.0","20.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","3.0","-","-"
"Professional and technical","D","D","D","-"
"Sales","D","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","10.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","-","-"
"Military","-","-","-","-"
"No occupation","12.0","4.0","8.0","-"
"Unknown","22.0","11.0","11.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","5.0","D","D","-"
"Cambodia","9.0","6.0","3.0","-"
"Canada","D","-","D","-"
"Chile","D","-","D","-"
"China","D","D","-","-"
"Colombia","D","D","D","-"
"Egypt","3.0","3.0","-","-"
"El Salvador","D","D","-","-"
"Greece","D","D","-","-"
"Guyana","3.0","D","D","-"
"India","D","D","D","-"
"Indonesia","D","-","D","-"
"Jordan","D","D","-","-"
"Korea","D","-","D","-"
"Mexico","12.0","6.0","6.0","-"
"Nicaragua","D","-","D","-"
"Pakistan","3.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","D","-","D","-"
"Serbia and Montenegro","D","D","D","-"
"Other","2.0","2.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
