"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lafayette, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","90.0","45.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","3.0","5.0","-"
"25-34 years","19.0","10.0","9.0","-"
"35-44 years","30.0","12.0","18.0","-"
"45-54 years","15.0","7.0","8.0","-"
"55-64 years","11.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","9.0","9.0","-"
"Married","63.0","31.0","32.0","-"
"Other","9.0","5.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","9.0","5.0","4.0","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","-","3.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","14.0","4.0","10.0","-"
"Unknown","58.0","33.0","25.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Angola","D","D","-","-"
"Bolivia","D","D","D","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"Bulgaria","D","-","D","-"
"Canada","3.0","D","D","-"
"China","3.0","D","D","-"
"Cuba","6.0","3.0","3.0","-"
"Germany","D","D","D","-"
"India","7.0","4.0","3.0","-"
"Iran","D","D","D","-"
"Jordan","D","D","D","-"
"Korea","4.0","D","D","-"
"Laos","12.0","7.0","5.0","-"
"Mexico","5.0","D","D","-"
"Nigeria","D","D","-","-"
"Peru","D","D","D","-"
"Philippines","D","D","D","-"
"Soviet Union (former)","D","D","D","-"
"Venezuela","D","D","D","-"
"Vietnam","9.0","3.0","6.0","-"
"Other","17.0","8.0","9.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
