"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Idaho Falls, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","53.0","18.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","5.0","9.0","-"
"25-34 years","12.0","3.0","9.0","-"
"35-44 years","16.0","4.0","12.0","-"
"45-54 years","4.0","D","D","-"
"55-64 years","4.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","38.0","12.0","26.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","6.0","D","D","-"
"Unknown","36.0","11.0","25.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","D","D","-"
"Cambodia","D","-","D","-"
"Canada","3.0","D","D","-"
"China","3.0","D","D","-"
"Ecuador","D","-","D","-"
"El Salvador","D","-","D","-"
"Guatemala","D","D","-","-"
"India","D","D","-","-"
"Iran","D","D","-","-"
"Japan","D","-","D","-"
"Mexico","26.0","8.0","18.0","-"
"Netherlands","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","D","-","-"
"Romania","D","D","D","-"
"Taiwan","D","-","D","-"
"Thailand","D","-","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","D","-","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
