"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Green Bay, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","184.0","93.0","91.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","29.0","13.0","16.0","-"
"25-34 years","54.0","29.0","25.0","-"
"35-44 years","45.0","19.0","26.0","-"
"45-54 years","22.0","15.0","7.0","-"
"55-64 years","19.0","12.0","7.0","-"
"65 years and over","15.0","5.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","24.0","14.0","-"
"Married","120.0","61.0","59.0","-"
"Other","26.0","8.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","8.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","13.0","10.0","3.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation","14.0","4.0","10.0","-"
"Unknown","138.0","66.0","72.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","D","-"
"Canada","3.0","D","D","-"
"China","5.0","D","D","-"
"Ethiopia","D","D","-","-"
"Germany","D","D","D","-"
"Haiti","D","D","D","-"
"Honduras","3.0","3.0","-","-"
"India","3.0","3.0","-","-"
"Iran","D","D","-","-"
"Italy","D","D","D","-"
"Laos","62.0","29.0","33.0","-"
"Mexico","43.0","24.0","19.0","-"
"Pakistan","D","D","D","-"
"Philippines","3.0","D","D","-"
"Poland","3.0","D","D","-"
"Romania","D","D","D","-"
"Russia","3.0","-","3.0","-"
"Thailand","10.0","4.0","6.0","-"
"United Kingdom","D","D","D","-"
"Vietnam","9.0","3.0","6.0","-"
"Other","19.0","8.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
