"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hot Springs, AR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","22.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","16.0","6.0","10.0","-"
"35-44 years","12.0","3.0","9.0","-"
"45-54 years","12.0","7.0","5.0","-"
"55-64 years","4.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","41.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","D","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","6.0","3.0","3.0","-"
"Unknown","28.0","9.0","19.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"American Samoa","D","D","-","-"
"Bosnia and Herzegovina","4.0","D","D","-"
"Canada","D","D","D","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Croatia","D","-","D","-"
"Cuba","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","D","D","-","-"
"Hungary","D","-","D","-"
"India","7.0","4.0","3.0","-"
"Lithuania","D","-","D","-"
"Mexico","7.0","D","D","-"
"Philippines","3.0","-","3.0","-"
"Romania","9.0","3.0","6.0","-"
"Russia","D","-","D","-"
"Syria","3.0","D","D","-"
"Thailand","D","-","D","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
