"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Elkhart-Goshen, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","112.0","58.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","D","D","-"
"25-34 years","41.0","21.0","20.0","-"
"35-44 years","23.0","16.0","7.0","-"
"45-54 years","18.0","8.0","10.0","-"
"55-64 years","11.0","7.0","4.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","15.0","7.0","-"
"Married","73.0","34.0","39.0","-"
"Other","17.0","9.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","4.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","14.0","11.0","3.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation","9.0","D","D","-"
"Unknown","76.0","39.0","37.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Bolivia","D","D","-","-"
"Cambodia","3.0","D","D","-"
"Canada","D","-","D","-"
"China","D","D","D","-"
"Cuba","3.0","D","D","-"
"El Salvador","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","5.0","D","D","-"
"India","5.0","D","D","-"
"Iraq","9.0","D","D","-"
"Jamaica","3.0","D","D","-"
"Jordan","D","D","-","-"
"Kenya","D","-","D","-"
"Mexico","50.0","25.0","25.0","-"
"Nigeria","3.0","3.0","-","-"
"Philippines","D","-","D","-"
"Russia","3.0","D","D","-"
"Ukraine","3.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","7.0","2.0","5.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
