"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sioux City, IA-NE-SD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","162.0","79.0","83.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","7.0","14.0","-"
"25-34 years","53.0","29.0","24.0","-"
"35-44 years","48.0","23.0","25.0","-"
"45-54 years","16.0","6.0","10.0","-"
"55-64 years","15.0","D","D","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","40.0","24.0","16.0","-"
"Married","110.0","47.0","63.0","-"
"Other","12.0","8.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","42.0","21.0","21.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","9.0","4.0","5.0","-"
"Unknown","99.0","48.0","51.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","D","D","-"
"Cambodia","10.0","D","D","-"
"Colombia","D","-","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","D","-","-"
"El Salvador","D","D","-","-"
"Guatemala","D","D","-","-"
"Iran","D","D","-","-"
"Laos","4.0","D","D","-"
"Mexico","74.0","34.0","40.0","-"
"Nicaragua","D","-","D","-"
"Pakistan","D","D","D","-"
"Philippines","4.0","D","D","-"
"Somalia","D","D","-","-"
"Sri Lanka","D","D","-","-"
"Sudan","D","D","-","-"
"Taiwan","D","D","-","-"
"Thailand","D","-","D","-"
"Togo","D","D","D","-"
"Vietnam","50.0","27.0","23.0","-"
"Other","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
