"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Napa, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","341.0","177.0","164.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","15.0","26.0","-"
"25-34 years","108.0","56.0","52.0","-"
"35-44 years","89.0","43.0","46.0","-"
"45-54 years","51.0","35.0","16.0","-"
"55-64 years","24.0","15.0","9.0","-"
"65 years and over","28.0","13.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","71.0","39.0","32.0","-"
"Married","250.0","132.0","118.0","-"
"Other","20.0","6.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","3.0","-","-"
"Professional and technical","16.0","6.0","10.0","-"
"Sales","4.0","D","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","11.0","D","D","-"
"Precision production, craft, repair","3.0","3.0","-","-"
"Service","23.0","11.0","12.0","-"
"Military","D","D","-","-"
"No occupation","23.0","13.0","10.0","-"
"Unknown","254.0","127.0","127.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Armenia","3.0","D","D","-"
"Australia","3.0","D","D","-"
"Brazil","3.0","D","D","-"
"Cambodia","3.0","-","3.0","-"
"Croatia","D","D","-","-"
"Denmark","D","D","D","-"
"El Salvador","7.0","D","D","-"
"France","6.0","3.0","3.0","-"
"Germany","4.0","D","D","-"
"India","7.0","3.0","4.0","-"
"Indonesia","4.0","D","D","-"
"Iran","D","D","-","-"
"Jordan","5.0","D","D","-"
"Mexico","182.0","98.0","84.0","-"
"Netherlands","3.0","-","3.0","-"
"Peru","3.0","D","D","-"
"Philippines","51.0","20.0","31.0","-"
"Sweden","4.0","D","D","-"
"United Kingdom","13.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","30.0","18.0","12.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
