"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bend, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","52.0","18.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","13.0","4.0","9.0","-"
"35-44 years","15.0","7.0","8.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","6.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","38.0","14.0","24.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","D","D","-"
"Sales","D","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","7.0","D","D","-"
"Unknown","33.0","11.0","22.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Belize","D","-","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Bulgaria","D","D","-","-"
"Canada","4.0","D","D","-"
"Chile","D","-","D","-"
"China","4.0","D","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","D","-","-"
"Ecuador","D","-","D","-"
"Germany","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","D","D","-","-"
"India","D","-","D","-"
"Ireland","D","D","-","-"
"Kazakhstan","D","D","-","-"
"Mexico","12.0","5.0","7.0","-"
"Philippines","4.0","-","4.0","-"
"Russia","D","-","D","-"
"United Kingdom","5.0","D","D","-"
"Other","6.0","1.0","5.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
