"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lafayette, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","99.0","50.0","49.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","15.0","9.0","6.0","-"
"25-34 years","39.0","19.0","20.0","-"
"35-44 years","22.0","11.0","11.0","-"
"45-54 years","13.0","6.0","7.0","-"
"55-64 years","D","5.0","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","24.0","D","D","-"
"Married","71.0","33.0","38.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","10.0","5.0","5.0","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","-","-"
"Military","D","D","D","-"
"No occupation","31.0","17.0","14.0","-"
"Unknown","44.0","18.0","26.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","D","-","D","-"
"Albania","D","D","D","-"
"Austria","D","D","-","-"
"Bangladesh","D","D","D","-"
"Belarus","D","D","-","-"
"Bolivia","D","D","-","-"
"Brazil","D","D","-","-"
"Canada","5.0","D","D","-"
"Chile","D","-","D","-"
"China","6.0","D","D","-"
"El Salvador","3.0","-","3.0","-"
"Germany","D","-","D","-"
"India","9.0","6.0","3.0","-"
"Japan","D","D","-","-"
"Korea","D","D","D","-"
"Mexico","26.0","17.0","9.0","-"
"Poland","D","-","D","-"
"Russia","3.0","D","D","-"
"Taiwan","4.0","4.0","-","-"
"Togo","D","D","-","-"
"Other","20.0","4.0","16.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
