"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sanford, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","53.0","26.0","27.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","D","D","-"
"25-34 years","18.0","8.0","10.0","-"
"35-44 years","21.0","12.0","9.0","-"
"45-54 years","4.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","42.0","18.0","24.0","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","D","-","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","19.0","13.0","6.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","10.0","D","D","-"
"Unknown","15.0","7.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","D","-","D","-"
"Canada","4.0","D","D","-"
"China","D","D","-","-"
"El Salvador","8.0","4.0","4.0","-"
"Guyana","D","-","D","-"
"Honduras","3.0","D","D","-"
"Italy","D","-","D","-"
"Mexico","20.0","10.0","10.0","-"
"Nigeria","D","D","-","-"
"Panama","D","D","D","-"
"Peru","D","D","-","-"
"Philippines","D","-","D","-"
"Singapore","D","-","D","-"
"Slovak Republic","D","-","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","4.0","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
