"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Duluth, MN-WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","57.0","28.0","29.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","7.0","D","D","-"
"25-34 years","18.0","10.0","8.0","-"
"35-44 years","12.0","4.0","8.0","-"
"45-54 years","9.0","4.0","5.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","12.0","4.0","-"
"Married","33.0","13.0","20.0","-"
"Other","8.0","3.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","4.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","12.0","7.0","5.0","-"
"Unknown","28.0","11.0","17.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","D","-","D","-"
"Canada","7.0","D","D","-"
"China","D","D","D","-"
"Croatia","D","D","-","-"
"El Salvador","D","D","-","-"
"Ethiopia","D","D","-","-"
"Gambia, The","D","-","D","-"
"Germany","D","D","-","-"
"Haiti","D","D","-","-"
"Hong Kong","D","-","D","-"
"India","D","-","D","-"
"Ireland","D","D","-","-"
"Jamaica","D","D","-","-"
"Mexico","D","-","D","-"
"Philippines","5.0","D","D","-"
"Russia","3.0","-","3.0","-"
"United Kingdom","D","D","-","-"
"Uzbekistan","D","D","-","-"
"Vietnam","6.0","3.0","3.0","-"
"Other","14.0","10.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
