"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Whitewater, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","83.0","40.0","43.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","15.0","6.0","9.0","-"
"25-34 years","22.0","11.0","11.0","-"
"35-44 years","28.0","13.0","15.0","-"
"45-54 years","4.0","D","D","-"
"55-64 years","8.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","7.0","6.0","-"
"Married","58.0","28.0","30.0","-"
"Other","12.0","5.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","10.0","5.0","5.0","-"
"Unknown","57.0","25.0","32.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","-","D","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"El Salvador","D","D","-","-"
"Germany","D","-","D","-"
"Greece","D","-","D","-"
"Guatemala","D","D","-","-"
"India","3.0","D","D","-"
"Jordan","D","D","-","-"
"Laos","D","D","-","-"
"Macedonia","3.0","D","D","-"
"Mexico","49.0","28.0","21.0","-"
"Pakistan","D","D","-","-"
"Peru","D","-","D","-"
"Philippines","3.0","-","3.0","-"
"Poland","D","-","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"Sweden","D","-","D","-"
"Thailand","D","-","D","-"
"United Kingdom","D","-","D","-"
"Other","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
