"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Oak Harbor, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","104.0","46.0","58.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","29.0","22.0","7.0","-"
"25-34 years","34.0","17.0","17.0","-"
"35-44 years","20.0","3.0","17.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","7.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","27.0","20.0","7.0","-"
"Married","74.0","26.0","48.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","-","D","-"
"Sales","D","D","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","-","3.0","-"
"Military","28.0","23.0","5.0","-"
"No occupation","7.0","D","D","-"
"Unknown","60.0","19.0","41.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","-","D","-"
"Brazil","D","-","D","-"
"Bulgaria","D","-","D","-"
"Canada","6.0","D","D","-"
"China","D","-","D","-"
"Colombia","D","D","-","-"
"Dominican Republic","D","D","-","-"
"Egypt","D","D","-","-"
"Ethiopia","3.0","D","D","-"
"Germany","4.0","D","D","-"
"Guatemala","D","D","-","-"
"Haiti","D","-","D","-"
"Honduras","3.0","-","3.0","-"
"Jamaica","4.0","D","D","-"
"Korea","3.0","-","3.0","-"
"Mexico","13.0","5.0","8.0","-"
"Nicaragua","D","D","-","-"
"Philippines","40.0","19.0","21.0","-"
"Thailand","D","-","D","-"
"United Kingdom","4.0","D","D","-"
"Other","9.0","5.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
