"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Wenatchee, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","98.0","36.0","62.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","7.0","10.0","-"
"25-34 years","34.0","14.0","20.0","-"
"35-44 years","27.0","8.0","19.0","-"
"45-54 years","6.0","D","D","-"
"55-64 years","10.0","D","D","-"
"65 years and over","4.0","-","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","5.0","10.0","-"
"Married","76.0","31.0","45.0","-"
"Other","7.0","-","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","4.0","4.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","7.0","3.0","4.0","-"
"Military","-","-","-","-"
"No occupation","9.0","3.0","6.0","-"
"Unknown","62.0","20.0","42.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","6.0","D","D","-"
"China","D","D","D","-"
"Hong Kong","D","-","D","-"
"India","D","D","-","-"
"Jordan","D","-","D","-"
"Korea","D","-","D","-"
"Malaysia","D","D","-","-"
"Mexico","71.0","27.0","44.0","-"
"Pakistan","D","-","D","-"
"Paraguay","D","-","D","-"
"Peru","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Spain","D","D","-","-"
"Sweden","D","-","D","-"
"Switzerland","D","D","-","-"
"Thailand","D","D","-","-"
"Ukraine","3.0","D","D","-"
"Unknown","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
