"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Mankato-North Mankato, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","73.0","28.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","15.0","5.0","10.0","-"
"25-34 years","19.0","8.0","11.0","-"
"35-44 years","15.0","7.0","8.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","10.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","D","D","-"
"Married","45.0","20.0","25.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","-","D","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","8.0","5.0","3.0","-"
"Unknown","48.0","13.0","35.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","D","-","D","-"
"Cambodia","3.0","-","3.0","-"
"Canada","D","D","D","-"
"China","D","D","-","-"
"Congo, Republic of the","D","-","D","-"
"Ethiopia","D","D","D","-"
"Germany","D","-","D","-"
"Honduras","D","-","D","-"
"India","D","D","D","-"
"Iraq","4.0","D","D","-"
"Italy","D","D","-","-"
"Jordan","D","-","D","-"
"Korea","D","-","D","-"
"Laos","D","-","D","-"
"Lebanon","D","-","D","-"
"Philippines","D","-","D","-"
"Somalia","32.0","14.0","18.0","-"
"Soviet Union (former)","D","D","D","-"
"Sudan","4.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","6.0","3.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
