"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Longview, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","55.0","20.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","D","D","-"
"25-34 years","18.0","6.0","12.0","-"
"35-44 years","13.0","6.0","7.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","4.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","6.0","5.0","-"
"Married","41.0","14.0","27.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","3.0","D","D","-"
"Sales","D","D","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","5.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","-","-"
"Military","-","-","-","-"
"No occupation","3.0","-","3.0","-"
"Unknown","39.0","13.0","26.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","-","D","-"
"Australia","D","D","-","-"
"Brunei","D","-","D","-"
"Cambodia","D","D","D","-"
"Canada","3.0","-","3.0","-"
"Denmark","D","D","D","-"
"El Salvador","D","-","D","-"
"Finland","D","D","-","-"
"Germany","D","D","-","-"
"Guatemala","D","D","-","-"
"India","D","D","-","-"
"Korea","D","D","D","-"
"Kyrgyzstan","4.0","D","D","-"
"Mexico","8.0","5.0","3.0","-"
"Philippines","8.0","D","D","-"
"Poland","D","-","D","-"
"Romania","D","D","-","-"
"Russia","3.0","D","D","-"
"Thailand","D","-","D","-"
"Vietnam","6.0","-","6.0","-"
"Other","4.0","2.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
