"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ithaca, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","108.0","52.0","56.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","7.0","9.0","-"
"25-34 years","22.0","11.0","11.0","-"
"35-44 years","29.0","11.0","18.0","-"
"45-54 years","21.0","12.0","9.0","-"
"55-64 years","9.0","5.0","4.0","-"
"65 years and over","11.0","6.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","16.0","10.0","-"
"Married","65.0","27.0","38.0","-"
"Other","17.0","9.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","6.0","D","D","-"
"Professional and technical","13.0","10.0","3.0","-"
"Sales","4.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","30.0","15.0","15.0","-"
"Unknown","52.0","22.0","30.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","D","-","-"
"Bosnia and Herzegovina","5.0","D","D","-"
"Canada","5.0","D","D","-"
"China","16.0","8.0","8.0","-"
"Finland","4.0","D","D","-"
"Germany","D","D","D","-"
"Hong Kong","D","D","D","-"
"Hungary","D","D","D","-"
"India","6.0","3.0","3.0","-"
"Italy","D","D","D","-"
"Kazakhstan","D","-","D","-"
"Korea","7.0","4.0","3.0","-"
"Netherlands","D","D","D","-"
"Pakistan","D","D","D","-"
"Peru","D","-","D","-"
"Philippines","3.0","-","3.0","-"
"Russia","3.0","D","D","-"
"Thailand","3.0","D","D","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Other","30.0","14.0","16.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
