"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Augusta-Richmond County, GA-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","152.0","57.0","95.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","4.0","12.0","-"
"25-34 years","48.0","18.0","30.0","-"
"35-44 years","50.0","17.0","33.0","-"
"45-54 years","16.0","8.0","8.0","-"
"55-64 years","14.0","6.0","8.0","-"
"65 years and over","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25.0","8.0","17.0","-"
"Married","111.0","46.0","65.0","-"
"Other","14.0","3.0","11.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","4.0","5.0","-"
"Professional and technical","13.0","8.0","5.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","D","-"
"Service","D","D","D","-"
"Military","23.0","12.0","11.0","-"
"No occupation","21.0","4.0","17.0","-"
"Unknown","75.0","24.0","51.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Algeria","D","D","-","-"
"Bosnia and Herzegovina","D","D","D","-"
"China","8.0","5.0","3.0","-"
"Colombia","5.0","D","D","-"
"Costa Rica","3.0","D","D","-"
"Cuba","D","D","-","-"
"Germany","8.0","-","8.0","-"
"Haiti","3.0","3.0","-","-"
"India","14.0","5.0","9.0","-"
"Iran","3.0","D","D","-"
"Jamaica","9.0","D","D","-"
"Korea","10.0","D","D","-"
"Liberia","3.0","-","3.0","-"
"Mexico","8.0","D","D","-"
"Nigeria","4.0","D","D","-"
"Panama","4.0","-","4.0","-"
"Philippines","10.0","D","D","-"
"Turkey","3.0","-","3.0","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","8.0","3.0","5.0","-"
"Other","38.0","17.0","21.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
