"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charleston, WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","78.0","33.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","D","D","-"
"25-34 years","14.0","7.0","7.0","-"
"35-44 years","20.0","11.0","9.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","14.0","5.0","9.0","-"
"65 years and over","11.0","4.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","6.0","6.0","-"
"Married","57.0","24.0","33.0","-"
"Other","9.0","3.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","9.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","D","D","-","-"
"No occupation","6.0","D","D","-"
"Unknown","59.0","22.0","37.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","-","D","-"
"Belarus","D","D","D","-"
"Bulgaria","D","D","-","-"
"Canada","D","-","D","-"
"China","10.0","4.0","6.0","-"
"Egypt","4.0","D","D","-"
"Ethiopia","D","D","-","-"
"Ghana","D","D","-","-"
"Hong Kong","D","D","-","-"
"India","11.0","6.0","5.0","-"
"Iran","6.0","D","D","-"
"Jamaica","D","D","-","-"
"Korea","D","D","D","-"
"Kuwait","D","-","D","-"
"Lebanon","5.0","D","D","-"
"Pakistan","D","D","D","-"
"Philippines","3.0","D","D","-"
"Romania","D","D","D","-"
"Syria","12.0","6.0","6.0","-"
"United Kingdom","D","D","D","-"
"Other","8.0","2.0","6.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
