"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sioux Falls, SD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","272.0","124.0","148.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","11.0","16.0","-"
"25-34 years","78.0","30.0","48.0","-"
"35-44 years","93.0","42.0","51.0","-"
"45-54 years","45.0","24.0","21.0","-"
"55-64 years","10.0","4.0","6.0","-"
"65 years and over","19.0","13.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","46.0","26.0","20.0","-"
"Married","204.0","90.0","114.0","-"
"Other","22.0","8.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","12.0","6.0","6.0","-"
"Sales","7.0","D","D","-"
"Administrative support","6.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","28.0","20.0","8.0","-"
"Precision production, craft, repair","19.0","10.0","9.0","-"
"Service","17.0","D","D","-"
"Military","-","-","-","-"
"No occupation","39.0","13.0","26.0","-"
"Unknown","144.0","68.0","76.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","4.0","D","D","-"
"Bosnia and Herzegovina","64.0","26.0","38.0","-"
"Bulgaria","3.0","D","D","-"
"China","7.0","3.0","4.0","-"
"Croatia","11.0","4.0","7.0","-"
"Cuba","3.0","D","D","-"
"Ecuador","4.0","D","D","-"
"El Salvador","4.0","D","D","-"
"Ethiopia","28.0","14.0","14.0","-"
"Guatemala","5.0","D","D","-"
"Iraq","5.0","D","D","-"
"Lithuania","4.0","D","D","-"
"Mexico","6.0","D","D","-"
"Nigeria","4.0","-","4.0","-"
"Philippines","4.0","-","4.0","-"
"Romania","5.0","D","D","-"
"Serbia and Montenegro","15.0","8.0","7.0","-"
"Sudan","23.0","12.0","11.0","-"
"Ukraine","13.0","7.0","6.0","-"
"Vietnam","17.0","7.0","10.0","-"
"Other","43.0","19.0","24.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
