"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Reading, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","379.0","170.0","209.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","54.0","22.0","32.0","-"
"25-34 years","125.0","53.0","72.0","-"
"35-44 years","100.0","45.0","55.0","-"
"45-54 years","50.0","26.0","24.0","-"
"55-64 years","37.0","21.0","16.0","-"
"65 years and over","13.0","3.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","95.0","44.0","51.0","-"
"Married","234.0","112.0","122.0","-"
"Other","49.0","13.0","36.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","11.0","-","-"
"Professional and technical","20.0","10.0","10.0","-"
"Sales","13.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","55.0","33.0","22.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","13.0","5.0","8.0","-"
"Military","-","-","-","-"
"No occupation","44.0","13.0","31.0","-"
"Unknown","217.0","92.0","125.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","6.0","D","D","-"
"China","9.0","3.0","6.0","-"
"Colombia","18.0","9.0","9.0","-"
"Dominican Republic","105.0","49.0","56.0","-"
"Egypt","4.0","D","D","-"
"Haiti","11.0","5.0","6.0","-"
"Honduras","5.0","D","D","-"
"India","20.0","10.0","10.0","-"
"Italy","5.0","5.0","-","-"
"Jamaica","14.0","5.0","9.0","-"
"Mexico","36.0","15.0","21.0","-"
"Morocco","5.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Philippines","7.0","D","D","-"
"Poland","9.0","5.0","4.0","-"
"Romania","24.0","8.0","16.0","-"
"Sierra Leone","7.0","D","D","-"
"Taiwan","4.0","D","D","-"
"Trinidad and Tobago","5.0","D","D","-"
"Vietnam","14.0","6.0","8.0","-"
"Other","67.0","31.0","36.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
