"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: New Haven-Milford, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1649.0","762.0","887.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","184.0","82.0","102.0","-"
"25-34 years","427.0","183.0","244.0","-"
"35-44 years","515.0","246.0","269.0","-"
"45-54 years","297.0","142.0","155.0","-"
"55-64 years","143.0","69.0","74.0","-"
"65 years and over","83.0","40.0","43.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","344.0","181.0","163.0","-"
"Married","1149.0","522.0","627.0","-"
"Other","156.0","59.0","97.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","40.0","26.0","14.0","-"
"Professional and technical","85.0","34.0","51.0","-"
"Sales","14.0","8.0","6.0","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","85.0","56.0","29.0","-"
"Precision production, craft, repair","10.0","10.0","-","-"
"Service","14.0","4.0","10.0","-"
"Military","D","3.0","D","-"
"No occupation","143.0","44.0","99.0","-"
"Unknown","1252.0","577.0","675.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","113.0","57.0","56.0","-"
"Bosnia and Herzegovina","34.0","16.0","18.0","-"
"Brazil","25.0","9.0","16.0","-"
"Canada","27.0","13.0","14.0","-"
"China","64.0","30.0","34.0","-"
"Colombia","54.0","19.0","35.0","-"
"Dominican Republic","62.0","27.0","35.0","-"
"Ecuador","46.0","25.0","21.0","-"
"India","127.0","62.0","65.0","-"
"Italy","31.0","18.0","13.0","-"
"Jamaica","86.0","32.0","54.0","-"
"Korea","28.0","16.0","12.0","-"
"Mexico","47.0","25.0","22.0","-"
"Morocco","25.0","16.0","9.0","-"
"Pakistan","48.0","29.0","19.0","-"
"Philippines","70.0","24.0","46.0","-"
"Poland","65.0","27.0","38.0","-"
"Portugal","29.0","12.0","17.0","-"
"Serbia and Montenegro","67.0","32.0","35.0","-"
"Vietnam","39.0","15.0","24.0","-"
"Other","562.0","258.0","304.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
