"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lebanon, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","66.0","34.0","32.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","8.0","D","D","-"
"25-34 years","14.0","8.0","6.0","-"
"35-44 years","28.0","14.0","14.0","-"
"45-54 years","11.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","52.0","28.0","24.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","5.0","D","D","-"
"Sales","4.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","8.0","D","D","-"
"Unknown","42.0","21.0","21.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","D","-","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"Brazil","D","D","D","-"
"Cambodia","9.0","4.0","5.0","-"
"Canada","4.0","D","D","-"
"China","D","D","D","-"
"Colombia","3.0","D","D","-"
"Croatia","D","D","-","-"
"Cuba","D","D","-","-"
"Dominica","4.0","D","D","-"
"Dominican Republic","5.0","D","D","-"
"Ecuador","D","D","-","-"
"Egypt","D","D","-","-"
"India","5.0","D","D","-"
"Mexico","D","D","-","-"
"Peru","D","-","D","-"
"Ukraine","3.0","-","3.0","-"
"United Kingdom","D","D","-","-"
"Venezuela","D","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","10.0","5.0","5.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
