"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Gainesville, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","127.0","66.0","61.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","12.0","9.0","-"
"25-34 years","41.0","20.0","21.0","-"
"35-44 years","34.0","17.0","17.0","-"
"45-54 years","20.0","11.0","9.0","-"
"55-64 years","6.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","34.0","16.0","18.0","-"
"Married","79.0","43.0","36.0","-"
"Other","14.0","7.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","6.0","D","D","-"
"Sales","D","D","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","6.0","3.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","13.0","3.0","10.0","-"
"Unknown","91.0","49.0","42.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Austria","D","-","D","-"
"Brazil","D","-","D","-"
"Canada","D","D","-","-"
"China","D","-","D","-"
"Colombia","7.0","3.0","4.0","-"
"Cuba","3.0","D","D","-"
"El Salvador","5.0","D","D","-"
"Georgia","D","-","D","-"
"Germany","D","-","D","-"
"India","6.0","3.0","3.0","-"
"Iran","D","-","D","-"
"Iraq","D","D","D","-"
"Ireland","D","-","D","-"
"Kazakhstan","D","-","D","-"
"Korea","D","D","-","-"
"Mexico","42.0","25.0","17.0","-"
"New Zealand","D","D","-","-"
"Romania","4.0","D","D","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","38.0","20.0","18.0","-"
"Other","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
