"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Polk South, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","62.0","40.0","22.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","13.0","D","D","-"
"25-34 years","40.0","28.0","12.0","-"
"35-44 years","6.0","D","D","-"
"45-54 years","D","-","D","-"
"55-64 years","D","-","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17.0","D","D","-"
"Married","41.0","24.0","17.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","-","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","-","-","-","-"
"Military","33.0","26.0","7.0","-"
"No occupation","D","D","D","-"
"Unknown","20.0","11.0","9.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Angola","D","-","D","-"
"Argentina","D","D","-","-"
"Bangladesh","D","D","-","-"
"Belgium","D","D","-","-"
"Bolivia","D","D","-","-"
"Cape Verde","D","D","-","-"
"Colombia","4.0","4.0","-","-"
"Cuba","D","D","D","-"
"Ghana","D","D","D","-"
"Haiti","5.0","D","D","-"
"Jamaica","6.0","D","D","-"
"Korea","4.0","-","4.0","-"
"Mexico","4.0","D","D","-"
"Nicaragua","D","D","D","-"
"Panama","3.0","D","D","-"
"Philippines","6.0","D","D","-"
"Russia","D","D","-","-"
"Sierra Leone","D","D","-","-"
"Ukraine","D","D","D","-"
"Vietnam","D","D","D","-"
"Other","10.0","6.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
